t,CCO
19503.0,-1.904608209371773
19513.0,-1.905505622278534
19524.0,-1.905466677479546
19534.0,-1.9051080100121744
19544.0,-1.904865916886963
19555.0,-1.9051451076327015
19565.0,-1.9052157833124088
19575.0,-1.903972378143107
19586.0,-1.903773837451819
19596.0,-1.9063567607096037
19606.0,-1.9064004320933574
19617.0,-1.9059449130723338
19627.0,-1.9041491529447625
19637.0,-1.906625848641311
19648.0,-1.9064139313818445
19658.0,-1.905854255101765
19668.0,-1.9059663771445263
19679.0,-1.9055958464336458
19689.0,-1.9062826184909591
19699.0,-1.9036249571783606
19710.0,-1.904717646331334
19720.0,-1.9058677284509427
19730.0,-1.905931999359108
19741.0,-1.9053094689766252
19751.0,-1.9056117365397591
19761.0,-1.9054817887190953
19772.0,-1.905544417263578
19782.0,-1.9038726704526443
19792.0,-1.9055020845463517
