P_a,SaO2sup,temp,DHbO2,DHHb,CCO,DHbT,DHbdiff,t
47.7621188482,0.96,32.8328,-6.5981152143,-4.6699916284,-2.4772457072,-11.2681068427,-1.9281235859,13846
51.9245395833,0.96,32.8356,-6.6457592715,-4.7832189512,-2.4384506566,-11.4289782227,-1.8625403203,13857
46.7584111111,0.96,32.8353,-6.5848957166,-4.7327979225,-2.4442804427,-11.3176936391,-1.8520977941,13867
45.5126510417,0.96,32.8346,-6.6264575052,-4.7010935315,-2.4665247995,-11.3275510367,-1.9253639736,13877
47.9584602094,0.96,32.8338,-6.5823031545,-4.6536286538,-2.4850639584,-11.2359318084,-1.9286745007,13888
47.6131740838,0.96,32.8356,-6.6174634152,-4.7119438748,-2.4466159579,-11.32940729,-1.9055195404,13898
45.1128578125,0.96,32.8355,-6.6070030774,-4.6643370109,-2.4935809123,-11.2713400883,-1.9426660664,13909
46.9906633508,0.96,32.8354,-6.635770517,-4.7787527072,-2.4550502505,-11.4145232242,-1.8570178098,13919
47.9605217617,0.96,32.8371,-6.6528964318,-4.669262762,-2.4693670356,-11.3221591938,-1.9836336699,13930
51.2613,0.96,32.8368,-6.5260283746,-4.7414038492,-2.4672796248,-11.2674322237,-1.7846245254,13940
47.988561399,0.96,32.8373,-6.6329673067,-4.7515705668,-2.4676475722,-11.3845378735,-1.8813967398,13950
48.1176267016,0.96,32.8366,-6.6855081245,-4.6543420791,-2.4881627437,-11.3398502035,-2.0311660454,13961
48.4655710938,0.96,32.8373,-6.6378805043,-4.7131337071,-2.4476148281,-11.3510142114,-1.9247467972,13971
50.6926632124,0.96,32.8386,-6.5818499238,-4.8035443794,-2.4493535516,-11.3853943032,-1.7783055444,13982
45.3397351563,0.96,32.8398,-6.6465430648,-4.7880436945,-2.4438306253,-11.4345867593,-1.8584993704,13992
48.5147984456,0.96,32.8382,-6.7234875456,-4.7013899277,-2.47520218,-11.4248774733,-2.0220976179,14003
48.5342916667,0.96,32.8391,-6.7274662789,-4.7098292135,-2.4476809358,-11.4372954923,-2.0176370654,14013
48.9084664921,0.96,32.8391,-6.6856535851,-4.8398370739,-2.4208512641,-11.5254906589,-1.8458165112,14023
45.5165419689,0.96,32.8398,-6.7210431637,-4.7402887211,-2.4606231765,-11.4613318847,-1.9807544426,14034
47.9321401042,0.9684184184,32.8413,-6.6976216845,-4.7710017758,-2.4531791349,-11.4686234604,-1.9266199087,14044
46.8507221053,0.96841,32.8398,-6.5767748386,-4.8393061671,-2.4298119704,-11.4160810057,-1.7374686714,14055
53.2321350515,0.96,32.8412,-6.6779706165,-4.7303594511,-2.4899845513,-11.4083300677,-1.9476111654,14065
46.5274494792,0.96,32.8401,-6.7041228212,-4.7957412582,-2.4530747128,-11.4998640794,-1.9083815631,14076
48.1979103627,0.95,32.8408,-6.815793862,-4.5915025433,-2.5007811846,-11.4072964053,-2.2242913186,14086
51.0455052083,0.95,32.8416,-6.7525347138,-4.6928808116,-2.4622654729,-11.4454155255,-2.0596539022,14097
49.2136471503,0.96,32.8426,-6.7577972161,-4.7159917989,-2.4787526483,-11.473789015,-2.0418054173,14107
44.8662502591,0.96,32.8435,-6.7478334394,-4.7480928643,-2.4744660815,-11.4959263037,-1.9997405751,14117
48.3542103627,0.95,32.8441,-6.7008372556,-4.6438217712,-2.4993456311,-11.3446590267,-2.0570154844,14128
48.8054635417,0.95,32.8418,-6.7410432877,-4.8064053379,-2.4377051383,-11.5474486255,-1.9346379498,14138
46.4397320313,0.95,32.8447,-6.7872671067,-4.6800857678,-2.4799993386,-11.4673528744,-2.1071813389,14149
46.0749768041,0.95,32.8449,-6.7170527688,-4.7615790413,-2.4561146889,-11.4786318101,-1.9554737275,14159
48.5410909326,0.95,32.8454,-6.8141204971,-4.7495498175,-2.4623831539,-11.5636703146,-2.0645706796,14170
48.5988697917,0.95,32.8462,-6.7624653656,-4.7307185907,-2.4773975248,-11.4931839563,-2.0317467749,14180
45.8148682292,0.96853,32.8451,-6.6917384844,-4.7687447569,-2.4980656249,-11.4604832413,-1.9229937276,14191
47.5572593264,0.95,32.8457,-6.7482561487,-4.7872623884,-2.4745324418,-11.5355185371,-1.9609937603,14201
48.57475625,0.95,32.8474,-6.813301367,-4.6826918708,-2.4851112787,-11.4959932378,-2.1306094963,14211
50.9256182292,0.95,32.8485,-6.8228016853,-4.6384216719,-2.5057307788,-11.4612233572,-2.1843800133,14222
48.2370471503,0.96,32.8504,-6.8145184181,-4.6914012625,-2.4997941081,-11.5059196807,-2.1231171556,14232
48.1913742188,0.95,32.8492,-6.8610914298,-4.7232032407,-2.4781039234,-11.5842946704,-2.1378881891,14243
48.61945,0.95,32.8498,-6.8048063544,-4.6976586525,-2.5002321896,-11.5024650069,-2.1071477019,14253
49.5228816062,0.95,32.8525,-6.8198023693,-4.7539436113,-2.4832325403,-11.5737459805,-2.065858758,14264
45.2444238342,0.95,32.8518,-6.8372839409,-4.667792641,-2.5054288216,-11.5050765819,-2.1694912999,14274
48.5550834197,0.95,32.8513,-6.8312785959,-4.7606063707,-2.4846640412,-11.5918849666,-2.0706722252,14285
48.9141887435,0.95,32.8513,-6.8741798392,-4.6498580874,-2.5172829085,-11.5240379266,-2.2243217518,14295
50.7973953125,0.95,32.853,-6.8027661143,-4.7511769796,-2.4911823709,-11.5539430939,-2.0515891348,14305
46.245688601,0.96,32.8529,-6.8060962235,-4.7443462104,-2.5069106591,-11.5504424339,-2.0617500131,14316
48.3485703125,0.95,32.8534,-6.7866628162,-4.8377297282,-2.4646147024,-11.6243925444,-1.948933088,14326
48.1489528497,0.9413586414,32.8543,-6.8616422741,-4.7526271318,-2.4845925443,-11.6142694059,-2.1090151423,14337
52.5574549223,0.95,32.8553,-6.8355386131,-4.7034714874,-2.5035118143,-11.5390101005,-2.1320671257,14347
47.3896239583,0.95,32.8544,-6.8527998361,-4.7502087044,-2.4884235256,-11.6030085406,-2.1025911317,14358
48.9179151832,0.95,32.856,-6.8841001855,-4.714275478,-2.4883881643,-11.5983756635,-2.1698247074,14368
48.7581595855,0.95,32.857,-6.8256677663,-4.735731947,-2.5114483197,-11.5613997133,-2.0899358194,14378
49.2266225389,0.95,32.8582,-6.9252253085,-4.6654185222,-2.5037589436,-11.5906438307,-2.2598067863,14389
45.9725007772,0.95,32.8568,-6.9514098917,-4.7344159477,-2.4888444564,-11.6858258394,-2.216993944,14399
48.8659095855,0.95,32.8568,-6.869628446,-4.643820276,-2.5121067162,-11.5134487219,-2.22580817,14410
46.9913948187,0.95,32.8582,-6.8535793047,-4.681142594,-2.5255808641,-11.5347218987,-2.1724367107,14420
46.54323125,0.95,32.8582,-6.815186766,-4.7410374684,-2.4787108722,-11.5562242344,-2.0741492976,14431
46.8350427083,0.95,32.8594,-6.796971792,-4.8793856847,-2.4712820664,-11.6763574767,-1.9175861073,14441
48.8416593264,0.96,32.8603,-6.839484684,-4.763497998,-2.4938177693,-11.602982682,-2.075986686,14452
48.995665625,0.95,32.8603,-6.8373952353,-4.7260164977,-2.5270211992,-11.563411733,-2.1113787376,14462
45.9836766839,0.95,32.8609,-6.9405432408,-4.7513700375,-2.495185267,-11.6919132783,-2.1891732033,14473
48.1681370466,0.95,32.8611,-6.8893566441,-4.7518205534,-2.4939961528,-11.6411771975,-2.1375360908,14483
49.1418114583,0.95,32.8629,-6.8129914533,-4.7552745321,-2.5218579184,-11.5682659855,-2.0577169212,14493
52.1611147368,0.95,32.8631,-6.7984753774,-4.909789808,-2.4553057515,-11.7082651854,-1.8886855694,14504
48.6746395833,0.95,32.8635,-6.7589378842,-4.9176610553,-2.4688205036,-11.6765989396,-1.8412768289,14514
48.9204326425,0.95,32.8633,-6.89392044,-4.8344247412,-2.4584426667,-11.7283451811,-2.0594956988,14525
49.2173380829,0.95,32.8638,-6.878132996,-4.8529883984,-2.4536569712,-11.7311213944,-2.0251445976,14535
51.69622,0.95,32.8648,-6.871031962,-4.8092125161,-2.4648461602,-11.6802444781,-2.0618194458,14546
46.7875492188,0.95,32.8635,-6.8540216749,-4.7775974837,-2.5108109805,-11.6316191586,-2.0764241913,14556
47.5311264249,0.95,32.8641,-6.8807013972,-4.7796002431,-2.5130453274,-11.6603016403,-2.101101154,14566
48.8303976804,0.95,32.8638,-6.8339540689,-4.812230568,-2.509931503,-11.6461846369,-2.0217235009,14577
53.9568361979,0.95,32.8643,-6.9514023653,-4.7487240985,-2.5206743654,-11.7001264638,-2.2026782669,14587
46.7680117949,0.95,32.8651,-6.9381408214,-4.678534688,-2.5316702878,-11.6166755093,-2.2596061334,14598
48.9526938144,0.95,32.8651,-6.86577555,-4.8956673682,-2.4835235402,-11.7614429182,-1.9701081817,14608
49.4364543814,0.95889,32.865,-6.9240975001,-4.8246826102,-2.4932543987,-11.7487801103,-2.0994148899,14618
53.0115830769,0.95,32.8667,-6.9376243888,-4.7242797452,-2.5447598131,-11.661904134,-2.2133446437,14629
47.1158632124,0.95,32.8659,-6.9633731957,-4.7523004236,-2.5078318262,-11.7156736193,-2.2110727721,14639
49.2164686528,0.95,32.8653,-6.863638783,-4.8052500238,-2.5174325983,-11.6688888068,-2.0583887591,14650
49.4712305699,0.94,32.8658,-6.9721111143,-4.8562714812,-2.4763502459,-11.8283825955,-2.1158396332,14660
49.397553886,0.94,32.868,-6.9394148239,-4.7906771379,-2.5006983857,-11.7300919618,-2.148737686,14671
46.3586340206,0.95,32.8667,-6.8972423618,-4.9323013694,-2.4695098089,-11.8295437313,-1.9649409924,14681
49.6212083333,0.95,32.8663,-6.9739081892,-4.7777770294,-2.5276686601,-11.7516852186,-2.1961311597,14692
49.361,0.95,32.8669,-7.0374174766,-4.8616718692,-2.4519423847,-11.8990893458,-2.1757456074,14702
54.0402149485,0.95,32.868,-6.9309256146,-4.8691054441,-2.474425593,-11.8000310587,-2.0618201705,14712
47.2430865285,0.95,32.868,-6.8530157098,-4.8959913109,-2.4648143233,-11.7490070207,-1.957024399,14723
48.916626943,0.95,32.8675,-6.9918344025,-4.8713772026,-2.4770263274,-11.8632116051,-2.1204571998,14733
52.3193219895,0.95,32.8678,-6.9483374106,-4.8240209563,-2.5044950046,-11.7723583669,-2.1243164543,14744
51.7443208122,0.95,32.8712,-6.9533011367,-4.8654049169,-2.5040587133,-11.8187060536,-2.0878962198,14754
48.5008291237,0.96,32.869,-6.9876611516,-4.8799113585,-2.4818810445,-11.86757251,-2.1077497931,14765
49.5309489583,0.95,32.8685,-7.0017483922,-4.8574029287,-2.4997227161,-11.859151321,-2.1443454635,14775
49.0818316062,0.95,32.8693,-7.0678706469,-4.8257822674,-2.4997965903,-11.8936529143,-2.2420883795,14785
48.6025430052,0.95,32.8699,-7.052560333,-4.7973693987,-2.5275653505,-11.8499297318,-2.2551909343,14796
46.528907772,0.9689870904,32.8695,-6.9724479522,-4.8774953993,-2.4946352753,-11.8499433515,-2.094952553,14806
49.6603328125,0.95,32.869,-6.9888024365,-4.8748310114,-2.4924091928,-11.8636334479,-2.1139714251,14817
49.5692266839,0.95,32.8702,-6.9833640948,-4.903685968,-2.4792252117,-11.8870500628,-2.0796781268,14827
46.4205069588,0.95,32.8698,-6.9461989336,-4.8771528809,-2.5001219861,-11.8233518145,-2.0690460527,14838
48.3856639896,0.95,32.8709,-6.9010127613,-4.9123601005,-2.4835196655,-11.8133728619,-1.9886526608,14848
49.8635958549,0.95,32.8711,-7.0229230406,-4.8345853246,-2.4921109003,-11.8575083651,-2.188337716,14858
51.8098572917,0.95,32.8716,-7.0205261828,-4.7310936163,-2.5320519399,-11.7516197991,-2.2894325665,14869
49.5347373057,0.95,32.8717,-6.851697738,-4.9323365661,-2.4832492255,-11.7840343041,-1.9193611718,14879
49.21319375,0.95,32.8715,-6.8943358413,-4.8988306922,-2.4979638192,-11.7931665335,-1.9955051491,14890
49.4630836788,0.95,32.8715,-6.8935886783,-4.8787056823,-2.5309502905,-11.7722943606,-2.0148829961,14900
53.1215974227,0.95,32.8723,-6.9952742124,-4.8678137946,-2.4832948497,-11.863088007,-2.1274604178,14911
47.2261836788,0.95,32.8729,-7.1061705827,-4.7585521501,-2.5103078862,-11.8647227328,-2.3476184326,14921
47.7481046632,0.95,32.8722,-7.0672380298,-4.8129929169,-2.5172791677,-11.8802309467,-2.254245113,14931
49.6529463918,0.95,32.8732,-6.9617121654,-4.8985060106,-2.4863701478,-11.860218176,-2.0632061548,14942
49.759946114,0.95,32.8741,-6.9796756975,-4.9217115975,-2.5058383842,-11.901387295,-2.0579641,14952
46.6607727979,0.95,32.8731,-6.9941210193,-4.9261772448,-2.5022378957,-11.9202982641,-2.0679437746,14963
49.3562203125,0.95,32.8744,-7.006661095,-4.9488750951,-2.4905450332,-11.95553619,-2.0577859999,14973
49.663340625,0.95,32.874,-7.0222917542,-4.9493698954,-2.4642910753,-11.9716616497,-2.0729218588,14984
53.2560393782,0.95,32.875,-7.1017029051,-4.8945028318,-2.5096237275,-11.9962057369,-2.2072000733,14994
48.6804177083,0.95,32.8746,-7.0488251174,-4.8977417315,-2.5057526857,-11.9465668489,-2.1510833858,15004
49.5904510417,0.95,32.8734,-7.0203766511,-4.9025596393,-2.5011818447,-11.9229362904,-2.1178170118,15015
49.835775,0.95,32.8749,-6.9718198989,-4.9686671792,-2.4834851184,-11.9404870781,-2.0031527197,15025
50.6765505155,0.95,32.8773,-7.0765524419,-4.8202173781,-2.5236330545,-11.89676982,-2.2563350639,15036
46.6790367876,0.9307592408,32.8763,-7.0400207752,-4.8463765978,-2.5089080814,-11.8863973729,-2.1936441774,15046
49.8410684896,0.95,32.8766,-7.0335311571,-4.915990362,-2.4687575035,-11.949521519,-2.1175407951,15057
49.885796875,0.95,32.8769,-6.9740619417,-4.8702962565,-2.5280546865,-11.8443581982,-2.1037656852,15067
